,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,CZE_Rank,CZE_WorldMarketShare,CZE_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank
330,CZE,40221,28335446.0,2023,1341,23,0,1.6022595148416798,-0.8979170625890464,0.2252314334403491,1.3773197299057711,-0.2668391691971229,0.2576981560560872,"Mléko,smetana v prášku ap,tuk nad 1,5%,neslaz","Dairy produce: milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",0.2252314334403491,10089414156.0,2229304424.0,NLD,0.22095479376017796,0.22876617769167568,0.16216095939790948,27.0,0.0028084332312941483,0.01271044263625433,793.0,14.145558330360327,796.0,14.199072422404566,27.0
331,CZE,40229,5361088.0,2023,1341,30,0,1.6022595148416798,-0.10047896812672087,0.27088026080883715,1.3773197299057711,-0.17950404946576734,0.9090427384438516,"Mléko,smetana v prášku ap,tuk nad 1,5%,slaz.","Dairy produce: milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",0.2708802608088371,541147731.0,297639546.0,DEU,0.5500153265911042,0.0712946061186576,0.14890510926949177,19.0,0.009906884373502067,0.01801201511038456,1436.0,25.615412058508742,2955.0,52.71138066357474,19.0
332,CZE,40291,2608613.0,2023,1341,27,0,1.6022595148416798,0.14127652002634744,0.295618763057292,1.3773197299057711,-0.032602866694038474,0.09936159856885612,"Mléko,smetana zahuštěná,neslazená","Dairy produce: milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms",0.295618763057292,2409008276.0,1449593448.0,NLD,0.6017386749733192,0.12328502677824474,0.28571771830088905,43.0,0.0010828576331549306,0.0017995480067870726,1663.0,29.66464502318944,3854.0,68.74777024616482,43.0
333,CZE,40299,6438859.0,2023,1341,31,0,1.6022595148416798,-0.37650646278322975,0.27016917470181273,1.3773197299057711,-0.2658309179285955,0.49797012086390835,"Mléko,smetana zahuštěná,slazená","Dairy produce: milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms",0.2701691747018127,1186459280.0,745584330.0,BEL,0.6284112253730275,0.09208036923622018,0.20577034246234843,25.0,0.005426953211575875,0.00863599024405462,1200.0,21.405636817695324,2928.0,52.229753835176595,25.0
334,CZE,40320,75301998.0,2023,1341,34,1,1.6022595148416798,0.5446096018583425,0.34531669915416147,1.3773197299057711,-0.0,2.0974769376732953,"Jogurt, též ochucený nebo obsahující přidaný cukr nebo jiná sladidla, ovoce, ořechy, kakao, čokoládu, koření, kávu, rost","Dairy produce: yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",0.3453166991541613,3294249684.0,2637023332.0,DEU,0.8004928542022439,0.09541353929659833,0.14285935681154469,10.0,0.02285861887328635,0.02855568135716442,2055.0,36.65715305030325,5167.0,92.1691045308598,10.0
335,CZE,40390,31282651.0,2023,1341,44,1,1.6022595148416798,0.4265159550166842,0.3358238648630504,1.3773197299057711,-0.0,1.2040350769548855,"Podmáslí,kefír,mléko aj zkvaš,i ochucené ap","Dairy produce: buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)",0.3358238648630504,2384029461.0,1690209204.0,DEU,0.7089716094745862,0.06839828026305887,0.12446228899542183,15.0,0.013121755209718863,0.0185081532664521,1931.0,34.445237245808066,4915.0,87.67392079914377,15.0
336,CZE,40410,47583444.0,2023,1341,26,1,1.6022595148416798,1.6590419024410794,0.3281757353671702,1.3773197299057711,0.0,1.2485419490187268,"Syrovátka,i zahuštěná,slazená","Dairy produce: whey, whether or not concentrated or containing added sugar or other sweetening matter",0.32817573536716993,3497034698.0,2316801557.0,DEU,0.6625045952003304,0.08382502966390616,0.12235940616924826,17.0,0.013606797789914294,0.020538420244164225,3515.0,62.7006778451659,4708.0,83.98144844809133,17.0
337,CZE,40490,7144618.0,2023,1341,19,0,1.6022595148416798,1.566893710447696,0.29325057340282024,1.3773197299057711,0.2614030364668996,0.3845965468978628,"Výrobky ze složek přír.mléka ost,jn,i slazené","Dairy produce: natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04",0.2932505734028203,1704593549.0,761885762.0,NLD,0.4469603692017727,0.15117505635762232,0.1428110995965951,26.0,0.004191390964838152,0.009377544976355654,3392.0,60.506600071352125,3776.0,67.35640385301463,26.0
338,CZE,40510,22652756.999999996,2023,1341,23,0,1.6022595148416798,0.49062705578693666,0.28853414864833377,1.3773197299057711,0.0352944980302879,0.2429632320129186,Máslo o obsahu tuku >= 80 % a <= 95 % (kromě másla dehydrovaného nebo ghee),"Dairy produce: derived from milk, butter",0.28853414864833377,8555151759.0,6223537083.0,IRL,0.7274607462635427,0.11701998859514068,0.15108198741344878,25.0,0.0026478498147235493,0.0036398524983288828,1995.0,35.58687120941848,3638.0,64.89475561897966,25.0
339,CZE,40520,324384.0,2023,1341,26,0,1.6022595148416798,1.0563371855731631,0.3069484039815931,1.3773197299057711,0.03490602431996803,0.08737846269662741,"Mléčné pomazánky o obsahu tuku >= 39 %, avšak < 80 % hmotnostních",Dairy produce: dairy spreads,0.3069484039815932,340645168.0,174618471.0,DEU,0.5126110316644796,0.0965293137753179,0.1352894448205744,41.0,0.0009522636176069288,0.001857672891890114,2655.0,47.35997145915091,4201.0,74.93756689261505,41.0
340,CZE,40590,1257338.0,2023,1341,23,0,1.6022595148416798,-0.4077147883241328,0.24709784879598987,1.3773197299057711,-0.1833033927877436,0.04410798371184725,"Tuky a oleje získané z mléka o obsahu tuku > 95 % hmotnostních, dehydrované máslo nebo ghee (kromě másla přírodního, rek",Dairy produce: fats and oils derived from milk (other than butter or dairy spreads),0.2470978487959899,2615664532.0,1141892356.0,NLD,0.436559177230148,0.21598309799188242,0.22646649908889477,41.0,0.0004806954349908966,0.0011011002861989558,1171.0,20.888333927934355,1778.0,31.71601855155191,41.0
341,CZE,40610,119430957.00000001,2023,1341,29,1,1.6022595148416798,1.1810759773732897,0.3388071175128328,1.3773197299057711,0.0,1.076796198069454,"Sýry čerstvé nezkvašené,tvaroh","Dairy produce: fresh cheese (including whey cheese), not fermented, and curd",0.33880711751283277,10177253835.0,8145337494.0,DEU,0.8003472868081412,0.11013381203353466,0.16331581803707526,17.0,0.011735086786306928,0.014662493369731454,2823.0,50.35676061362826,4993.0,89.06528719229398,17.0
342,CZE,40620,4150332.0000000005,2023,1341,15,0,1.6022595148416798,1.3307905321614455,0.26005459390537927,1.3773197299057711,0.2993861149165494,0.10318429226160636,"Sýry strouhané,sýry práškové všech druhů","Dairy produce: cheese of all kinds, grated or powdered",0.2600545939053793,3690765539.0,2389143834.0,ITA,0.6473301565092997,0.12131871384001544,0.18499035787566306,27.0,0.0011245179234887184,0.0017371628869457176,3054.0,54.47734570103461,2428.0,43.31073849447021,27.0
343,CZE,40630,28965342.0,2023,1341,30,0,1.6022595148416798,0.05853512573041001,0.3097782512909392,1.3773197299057711,-0.1111385226225882,0.6839424426707889,"Sýry tavené,ne strouhané,práškové","Dairy produce: cheese, processed (not grated or powdered)",0.3097782512909393,3886031470.0,2161928188.0,DEU,0.5563331652586951,0.06810077982497116,0.14016120528700074,22.0,0.007453707522342839,0.013397920504841487,1588.0,28.326792722083482,4271.0,76.18622904031395,22.0
344,CZE,40640,3840028.0,2023,1341,14,0,1.6022595148416798,2.4383202403231814,0.3125448429072288,1.3773197299057711,0.48802182924423404,0.47173114824570744,Sýry s modrou plísní či plísní vytv.pomocí Penicillium roqueforti,"Dairy produce: cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)",0.3125448429072288,746942284.0,705969499.0,ITA,0.9451459826580122,0.1989990413704206,0.22179827519318634,15.0,0.005140996944818832,0.005439368139047605,4597.0,82.00142704245451,4338.0,77.3813770959686,15.0
345,CZE,40690,319224861.0,2023,1341,32,1,1.6022595148416798,1.1591686411663313,0.33173418899383994,1.3773197299057711,0.0,1.2162291608064097,Sýry ostatní,"Dairy produce: cheese (not grated, powdered or processed), n.e.c. in heading no. 0406",0.33173418899383983,24083993551.0,19733007034.0,NLD,0.8193411525465493,0.08531313267149591,0.12039314002803077,17.0,0.013254648168046257,0.01617720302080545,2791.0,49.785943631823045,4808.0,85.76525151623261,17.0
346,CZE,40711,33173409.0,2023,1341,37,1,1.6022595148416798,-0.11369594795530419,0.3150088651268832,1.3773197299057711,-0.0,1.5950210329643446,Oplodněná vejce pro líhnutí slepic druhu Gallus domesticus,"Birds' eggs, in shell: fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)",0.31500886512688325,1908406542.0,995144909.0,NLD,0.5214533104445834,0.0798116895641943,0.13883018512167342,13.0,0.017382778915248552,0.033335254695052656,1424.0,25.40135569033179,4394.0,78.38030681412772,13.0
347,CZE,40719,910114.0,2023,1341,25,0,1.6022595148416798,-0.6284968507030683,0.2861638495151093,1.3773197299057711,-0.3391907738324421,0.23478223768922782,Oplodněná vejce pro líhnutí ostatní,"Birds' eggs, in shell: fresh, fertilised eggs for incubation, other than fowls of the species Gallus domesticus (domestic hens)",0.28616384951510926,355695004.0,179605020.0,FRA,0.5049410814890164,0.09921146021192348,0.22782511137069447,27.0,0.0025586921091531553,0.00506730825229718,989.0,17.64181234391723,3545.0,63.23581876560828,27.0
348,CZE,40721,36419422.0,2023,1341,26,1,1.6022595148416798,0.4753919771774975,0.31833784481007066,1.3773197299057711,-0.0,1.0748888444180271,"Čerstvá vejce slepic druhu Gallus domesticus, ne pro líhnutí","Birds' eggs, in shell: fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)",0.31833784481007055,3108971215.0,1936382855.0,NLD,0.6228371770241687,0.09003521129696185,0.18916016925046206,18.0,0.011714300159578672,0.018807965535307326,1983.0,35.37281484124153,4472.0,79.77167320727791,18.0
349,CZE,40729,2181736.0000000005,2023,1341,33,1,1.6022595148416798,-0.20437371601301718,0.3165380825579569,1.3773197299057711,-0.0,2.005831603128854,"Čerstvá vejce ostatní, ne pro líhnutí","Birds' eggs, in shell: fresh, not for incubation, other than fowls of the species Gallus domesticus (domestic hens)",0.31653808255795696,99805606.0,53349695.0,ESP,0.534536056020741,0.06898688256254387,0.14975426763121538,13.0,0.02185985424506115,0.04089500417949907,1333.0,23.778094898323225,4430.0,79.02247591865857,13.0
350,CZE,40790,406918.0,2023,1341,29,0,1.6022595148416798,-0.11628005884602498,0.27297897211902156,1.3773197299057711,-0.20983378298007682,0.1715035743978497,"Vejce ostatní, ne čerstvá a pro líhnutí","Birds' eggs, in shell: preserved or cooked",0.2729789721190215,217711281.0,120813232.0,NLD,0.5549240785552128,0.10420614895791212,0.09386126091655869,38.0,0.00186907172715593,0.003368157554132812,1418.0,25.29432750624331,3039.0,54.20977524081342,38.0
351,CZE,40811,1434176.0,2023,1341,21,0,1.6022595148416798,1.1212822554294988,0.29585454543762546,1.3773197299057711,0.14772203029321984,0.5661847887794416,Žloutky sušené,"Eggs: birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter",0.29585454543762535,232429614.0,156339413.0,NLD,0.6726312121311702,0.0930990220103502,0.13643647884662308,18.0,0.006170366913744477,0.009173476940200613,2745.0,48.96539422047806,3861.0,68.87263646093471,18.0
352,CZE,40819,946750.0,2023,1341,18,0,1.6022595148416798,1.4340531483190675,0.28216629005338906,1.3773197299057711,0.17890445976329922,0.16744678427020168,"Žloutky čerstvé,vařené,zmrazené ap,i slazené","Eggs: birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",0.28216629005338917,518806860.0,424612392.0,NLD,0.8184402033542887,0.1629669693993126,0.2241304565296614,28.0,0.0018248602186948723,0.002229680569473347,3211.0,57.27791651801641,3407.0,60.77417053157331,28.0
353,CZE,40891,466043.0,2023,1341,19,0,1.6022595148416798,0.43048176374058844,0.2753448567856294,1.3773197299057711,0.044925729199397114,0.10079937592461968,Vejce bez skořápek sušená,"Eggs: birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter",0.2753448567856295,424243653.0,275139134.0,NLD,0.6485403660240499,0.08140764229803155,0.141607081097237,33.0,0.0010985267468456388,0.0016938448312481787,1937.0,34.552265429896536,3136.0,55.94006421691046,33.0
354,CZE,40899,7056499.0,2023,1341,18,0,1.6022595148416798,1.3762173232730364,0.28671773071382256,1.3773197299057711,0.14659257910831824,0.8298711685054497,"Vejce bez skořápek čerstvá,vařená,zmrazená ap","Eggs: birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter",0.28671773071382256,780235696.0,681277724.0,NLD,0.8731691301649956,0.14291584425509185,0.1849831592091362,16.0,0.00904406070649708,0.010357742153330702,3114.0,55.547627541919375,3569.0,63.66393150196218,16.0
355,CZE,40900,4694040.0,2023,1341,43,0,1.6022595148416798,-0.7338111612665966,0.2740721760971781,1.3773197299057711,-0.49963244731000905,0.19585502910127145,Med přírodní,Honey: natural,0.274072176097178,2199172348.0,662954690.0,DEU,0.30145645047006564,0.05693379612335253,0.103487837359786,42.0,0.002134457540023598,0.0070804838864628895,923.0,16.46450231894399,3086.0,55.048162682839816,42.0
356,CZE,41010,13853.0,2023,1341,11,0,1.6022595148416798,0.10020774476427578,0.23014309469946467,1.3773197299057711,-0.0879655620352811,0.09533852028432202,"Hmyz, způsobilý k lidskému požívání",Animal products: insects,0.23014309469946465,13332839.0,3072855.0000000005,ESP,0.23047266977423192,0.23744248358008396,0.46528490881219636,29.0,0.001039013521426307,0.004508185384601616,1629.0,29.058151980021407,998.0,17.802354620049947,29.0
357,CZE,41090,97288.0,2023,1341,3,0,1.6022595148416798,0.5425061566200713,0.16419319303214405,1.3773197299057711,0.013015608320128654,0.008627210939600508,"Želví vejce, ptačí hnízda a jiné jedlé produkty živočišného původu, jinde neuvedené ani nezahrnuté","Animal products: edible products of animal origin, not elsewhere specified or included, other than insects",0.16419319303214408,1034751504.0,24316516.0,ESP,0.02349986050370602,0.4509067175829526,0.11825552312177093,35.0,9.402064130751919e-05,0.004000902102916388,2053.0,36.62147698894042,19.0,0.3389225829468427,35.0
358,CZE,50100,421.00000000000006,2023,1341,15,0,1.6022595148416798,-2.1577800170709676,0.19974860450004867,1.3773197299057711,-0.43251146028558146,0.0007102011392226507,"Vlasy,nezpracované,prané,bez tuku,odpad vlasů","Animal products: hair, human, unworked, whether or not washed or scoured, and waste of human hair",0.19974860450004875,54393617.0,6626111.0,ITA,0.12181780446775584,0.24958881322930784,0.48073075202645316,62.0,7.73987874349301e-06,6.353651485765935e-05,204.0,3.6389582590082057,196.0,3.4962540135569036,62.0
359,CZE,50210,870.0,2023,1341,3,0,1.6022595148416798,2.8420522286397047,0.2300329863620798,1.3773197299057711,0.4251284116162486,0.0023810835170783246,"Štětiny,chlupy z prasat dom,divokých,odpad","Animal products: hair and bristles, of pigs, hogs or boars, and waste thereof",0.23003298636207978,33526779.0,6031488.0,ESP,0.17990061019580794,0.6511774206654494,0.39511478219940294,19.0,2.594940599572658e-05,0.00014424301266951041,5086.0,90.72422404566535,991.0,17.677488405280055,19.0
360,CZE,50290,43385.0,2023,1341,9,0,1.6022595148416798,-0.09136073578192824,0.21307550646804763,1.3773197299057711,0.1632590397344972,0.18527039752731822,"Chlupy jezevčí aj k výrobě kartáč.zboží,odpad","Animal products: badger hair and other brush making hair and waste of such bristles or hair, n.e.c. in heading no. 0502 (excluding horsehair)",0.21307550646804763,21487247.0,2715502.0,DEU,0.1263773809646252,0.5172611950329125,0.3300367636270654,15.0,0.002019104634483887,0.01597678808559154,1447.0,25.811630396004283,430.0,7.670353193007492,15.0
361,CZE,50400,27416896.0,2023,1341,31,0,1.6022595148416798,-0.6723465104299682,0.2656109583349832,1.3773197299057711,-0.28912124969519715,0.5280036792365542,"Střeva,měchýře,žaludky,celé,části,ne z ryb","Animal products: guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",0.2656109583349831,4764623008.0,1629410565.0,DEU,0.34198100505835444,0.0812287849589934,0.1445496190851131,31.0,0.005754263444131024,0.01682626625168593,970.0,17.302889760970388,2708.0,48.305387085265785,31.0
362,CZE,50510,4903157.999999999,2023,1341,14,0,1.6022595148416798,1.2297573181321393,0.27972429770748103,1.3773197299057711,0.09089573868606603,0.32585793446375333,"Péra ptačí užívaná k vycpávání,peří prachové","Animal products: feathers and down used for stuffing, not further worked than cleaned, disinfected or treated for preservation",0.2797242977074811,1380685601.0,412894858.0,POL,0.2990506004415121,0.20435386102409514,0.15250550417513126,21.0,0.0035512487393572806,0.011875076438951436,2891.0,51.56974669996433,3323.0,59.27577595433464,21.0
363,CZE,50590,93644.0,2023,1341,16,0,1.6022595148416798,0.27620735217391723,0.26081535771261405,1.3773197299057711,-0.06959919183198383,0.04763154439699621,"Kůže aj části ptačího těla s péry,péra,odpad","Animal products: skins and other parts of birds, feathers and down (not for stuffing), powder and waste of such, not further worked than cleaned, disinfected or treated for preservation",0.26081535771261394,180398325.0,46181974.0,NLD,0.25600001552120843,0.20318675504280173,0.23439314840753578,42.0,0.0005190957288544669,0.002027717567897812,1771.0,31.59115233678202,2457.0,43.828041384231184,42.0
364,CZE,50610,72.0,2023,1341,12,0,1.6022595148416798,-1.16005784864827,0.19927782124349505,1.3773197299057711,-0.313285257850225,8.139053368368727e-05,"Ossein,kosti upravené kyselinou",Animal products: ossein and bones treated with acid,0.19927782124349502,81171918.0,44491508.0,BEL,0.5481145338958234,0.2836400111256415,0.7769036108520461,41.0,8.870062673645337e-07,1.6182863480374726e-06,625.0,11.148769175882983,187.0,3.3357117374241887,41.0
365,CZE,50690,1243254.9999999998,2023,1341,33,0,1.6022595148416798,-0.3589622274796934,0.2937201172619993,1.3773197299057711,-0.22161825914453204,0.37148101068478373,"Kosti ostatní,rohové,prach,odpad","Animal products: bones and horn-cores and powder or waste of such, unworked, defatted, simply prepared (not cut to shape), or treated with acid or degelatinised, n.e.c. in heading no. 0506",0.2937201172619993,307093627.0,201138204.0,DEU,0.6549735530656258,0.09127032128313974,0.17841961761053077,32.0,0.004048455880199689,0.006181098246258576,1212.0,21.61969318587228,3789.0,67.58829825187298,32.0
366,CZE,50710,0.0,2023,1341,14,0,1.6022595148416798,-1.394655059612094,0.221433160169051,1.3773197299057711,-0.32338721393109343,0.0,"Slonovina,prach,odpad","Animal products: ivory, unworked or simply prepared but not cut to shape, ivory powder and waste",0.221433160169051,9825282.0,132742.0,HUN,0.01351024835724817,0.30802381953840563,0.5875156592952551,36.0,0.0,0.0,505.0,9.008205494113449,660.0,11.77310024973243,36.0
367,CZE,50790,2711076.0,2023,1341,30,1,1.6022595148416798,-1.6509901257671051,0.3156455767747345,1.3773197299057711,-0.0,1.3371823979443649,"Želvovina,kostice,rohy,parohy,kopyta ap,odpad","Animal products: tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape, waste and powder of these products",0.3156455767747345,186036538.0,28157779.0,DEU,0.1513561760647255,0.19605070848027745,0.14185639422306326,12.0,0.014572814723094879,0.09628159948268647,390.0,6.956831965750982,4405.0,78.57652515162326,12.0
368,CZE,50800,567855.0,2023,1341,51,0,1.6022595148416798,-1.8318366992149704,0.2532834691737971,1.3773197299057711,-0.465046624184116,0.2836113910013444,"Korály,ulity,lastury,krunýře ap,neopracované","Animal products: coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof",0.2532834691737973,183721927.0,30284558.0,NLD,0.16483910491533219,0.08193276540578659,0.1538856290394952,38.0,0.0030908395599399522,0.018750645130762682,306.0,5.4584373885123085,2113.0,37.69175882982519,38.0
369,CZE,51000,1731907.0,2023,1341,22,0,1.6022595148416798,-1.535028537686732,0.221922497022726,1.3773197299057711,-0.3464947022230456,0.2765780966569291,"Ambra,kastoreum,cibet,pižmo,žluč,žlázy ap","Animal products: ambergris, castoreum, civet, musk, cantharides, bile (dried or not) glands and other animal products, for pharmaceutical purposes, fresh, chilled, frozen or otherwise provisionally preserved",0.221922497022726,574584613.0,108075900.0,ESP,0.1880939683290823,0.19388222100748895,0.13854539651174386,29.0,0.0030141896612187907,0.016024913972495256,437.0,7.795219407777382,677.0,12.076346771316446,29.0
370,CZE,51110,1088898.0,2023,1341,11,0,1.6022595148416798,1.8415499445074783,0.2417396397862724,1.3773197299057711,0.3518092333581027,0.17265630999673484,Sperma býčí,Animal products: bovine semen,0.2417396397862724,578697962.0,127679176.0,NLD,0.22063180516263853,0.300745911132215,0.1825279970480561,20.0,0.0018816344129444162,0.008528391505283525,3776.0,67.35640385301463,1518.0,27.07813057438459,20.0
371,CZE,51191,3141238.0,2023,1341,48,0,1.6022595148416798,-0.7339397324870622,0.2588529565145526,1.3773197299057711,-0.34370545137051844,0.3436615510638903,"Výrobky z ryb,korýšů,měkkýšů aj vod.bezobrat.","Animal products: of fish or crustaceans, molluscs or other aquatic invertebrates: dead animals of chapter 03, unfit for human consumption",0.2588529565145525,838720203.0,310993297.0,DNK,0.3707950468912217,0.041581189880497235,0.11426793055570637,43.0,0.0037452752285734555,0.010100661430011464,922.0,16.446664288262575,2383.0,42.508027113806634,43.0
372,CZE,51199,12511243.0,2023,1341,47,0,1.6022595148416798,-0.4748858150287485,0.28435263937133004,1.3773197299057711,-0.19600407192985494,0.45146798523875403,Výrobky živočišného původu ostatní jn,Animal products: n.e.c. in chapter 5,0.28435263937133004,2542849800.0,1305813327.0,DEU,0.5135235777590953,0.053537295205538425,0.11569185338883019,28.0,0.004920165949243246,0.009581188016164274,1111.0,19.81805208704959,3486.0,62.18337495540492,28.0
373,CZE,60110,243850.0,2023,1341,13,0,1.6022595148416798,-0.4729307111121422,0.22385349164492452,1.3773197299057711,-0.12119713515779013,0.01829165966148499,"Hlízy,cibule,kořeny,oddenky,ve vegetat.klidu","Plants, live: bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",0.2238534916449245,1223254594.0,1081617471.0,NLD,0.8842128828334488,0.6789718551163931,0.8663260108370737,40.0,0.00019934525584131997,0.0002254493908780436,1115.0,19.88940420977524,744.0,13.271494826971104,40.0
374,CZE,60120,290659.0,2023,1341,12,0,1.6022595148416798,0.6887993728261127,0.2727409386399798,1.3773197299057711,0.2575607359313412,0.033863651319385665,"Hlízy,cibule,kořeny,oddenky,ve vegataci,květu","Plants, live: bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower, chicory plants and roots other than of heading no. 1212",0.27274093863997984,787584570.0,709980101.0,NLD,0.9014652242361731,0.5263430396241568,0.6454831551773594,36.0,0.0003690511610708676,0.00040939034712467247,2202.0,39.27934356047093,3031.0,54.06707099536211,36.0
375,CZE,60210,358100.0,2023,1341,27,0,1.6022595148416798,-0.7851732305744924,0.2645651609120542,1.3773197299057711,-0.3739828656136759,0.05383331758799436,"Řízky nekořenovité,rouby","Plants, live: unrooted cuttings and slips",0.2645651609120542,610380125.0,234538399.0,NLD,0.384249731263776,0.061972844905120464,0.22658942875851115,55.0,0.0005866835850856055,0.0015268288754712613,880.0,15.69746699964324,2651.0,47.288619336425256,55.0
376,CZE,60220,4956184.0,2023,1341,30,0,1.6022595148416798,-0.07949219145583263,0.2823154918591768,1.3773197299057711,-0.2277040532498519,0.5165412875141244,"Stromy,zákrsky,keře,keříky ovocné,i roubované","Plants, live: edible fruit or nut trees, shrubs and bushes, grafted or not",0.2823154918591768,880419369.0,599868627.0,ITA,0.681344195870366,0.10719898418745154,0.19619528014683033,20.0,0.005629344576584389,0.008262115698209367,1454.0,25.936496610774167,3414.0,60.89903674634321,20.0
377,CZE,60230,171509.0,2023,1341,17,0,1.6022595148416798,0.8093666165653232,0.2753673476715565,1.3773197299057711,0.15531702800014396,0.14643722983348212,"Rododendrony,azalky,i roubované","Plants, live: rhododendrons and azaleas, grafted or not",0.27536734767155663,107468854.0,84183332.0,BEL,0.783327716512172,0.22472172351368913,0.3549866212471267,20.0,0.001595894937150814,0.002037327294196433,2356.0,42.026400285408485,3138.0,55.97574027827328,20.0
378,CZE,60240,419520.99999999994,2023,1341,19,0,1.6022595148416798,-0.440419681998609,0.29462307838462715,1.3773197299057711,-0.18467799086144163,0.19030738676882367,"Keře růžové,i roubované","Plants, live: roses, grafted or not",0.2946230783846271,202276424.0,119776581.0,NLD,0.5921430616155247,0.2159080951246152,0.46578840228024704,27.0,0.002073998500191006,0.003502529430189696,1151.0,20.5315733143061,3817.0,68.08776311095255,27.0
379,CZE,60290,18904273.0,2023,1341,22,0,1.6022595148416798,-0.33178077200126954,0.2686015194928082,1.3773197299057711,-0.1491219149694664,0.1958943432457292,"Ostatní živé rostliny, sazenice a podhoubí","Plants, live: n.e.c. in heading no. 0602",0.26860151949280825,8854933273.0,7153651399.0,NLD,0.8078718583699033,0.2433516997351418,0.3647655050361444,25.0,0.0021348859914779848,0.0026426047266774285,1227.0,21.887263646093473,2862.0,51.05244381020335,25.0
380,CZE,60311,3755746.0,2023,1341,11,0,1.6022595148416798,-2.7556031687644817,0.1916343113108056,1.3773197299057711,-0.2826915171447165,0.11152290134491452,"Květiny,poupata růží řezané na kytice ap,čerstvé","Flowers, cut: roses, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",0.19163431131080558,3090148581.0,1072066403.0,NLD,0.3469303740252741,0.22197117513505737,0.8939206790304486,18.0,0.0012153933383955947,0.00350327739913327,94.0,1.6767748840528007,113.0,2.0156974669996433,18.0
381,CZE,60312,429225.0,2023,1341,9,0,1.6022595148416798,-2.4213828782520266,0.1978484237587873,1.3773197299057711,-0.28206045188032075,0.07522414952655522,"Květiny,poupata karafiátů řezané na kytice ap,čerstvé","Flowers, cut: carnations, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",0.19784842375878728,523570213.0,116436374.0,NLD,0.22238922518688053,0.34276694742773967,0.6834198260528759,22.0,0.0008198040861426927,0.0036863480479046866,145.0,2.5865144488048517,171.0,3.050303246521584,22.0
382,CZE,60313,54900.99999999999,2023,1341,12,0,1.6022595148416798,0.28025524194551854,0.23279100761436317,1.3773197299057711,-0.061641413800243794,0.02624872426964521,"Květiny,poupata orchidejí řezané na kytice ap,čerstvé","Flowers, cut: orchids, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",0.2327910076143632,191919570.0,65384108.0,NLD,0.34068494421908097,0.26071301027379057,0.8557463578773477,34.0,0.00028606254171995065,0.0008396688687715981,1777.0,31.698180520870494,1095.0,19.532643596146983,34.0
383,CZE,60314,757476.0000000001,2023,1341,8,0,1.6022595148416798,-0.3987647933131914,0.21976450743323317,1.3773197299057711,-0.05934690815632458,0.08414135808438519,"Květiny,poupata chryzantém řezané na kytice ap,čerstvé","Flowers, cut: chrysanthemums, flowers and buds of a kind suitable for bouquets or ornamental purposes, fresh",0.21976450743323317,826050441.0,448524496.0,NLD,0.542974706795175,0.30853731764260894,0.829907121457534,18.0,0.0009169851650741993,0.0016888174598160635,1182.0,21.084552265429895,609.0,10.863360684980378,18.0
