,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,CZE_Rank,CZE_WorldMarketShare,CZE_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank
470,CZE,80212,2209288.9999999995,2022,1436,15,0,1.5726864950895576,-0.9133039189948944,0.2553496422346328,1.3450586607221944,-0.1812029069512807,0.04400654644503697,"Mandle vyloupané čerstvé,sušené","Nuts, edible: almonds, fresh or dried, shelled",0.25534964223463275,5218982216.0,963199571.0,ESP,0.18455697512190947,0.43355446470742687,0.37387924807867495,38.0,0.0004233179782117118,0.0022936980730860392,755.0,13.467713164466645,1353.0,24.134855511951482,38.0
471,CZE,80221,675138.0,2022,1436,20,0,1.5726864950895576,-0.12374788799998317,0.31456637833602213,1.3450586607221944,-0.1059268262163278,0.49656911606837023,"Oříšky lískové nevyloupané čerstvé,sušené","Nuts, edible: hazelnuts or filberts (corylus spp.), fresh or dried, in shell",0.31456637833602213,141339458.0,33059438.0,FRA,0.23390098184754607,0.29527695536839765,0.18385108450748902,20.0,0.00477671281292164,0.02042194425688664,1327.0,23.671066714234748,3775.0,67.33856582233322,20.0
472,CZE,80222,5510243.0,2022,1436,8,0,1.5726864950895576,-0.3853665662555398,0.26271670400535385,1.3450586607221944,-0.015737406511984856,0.3545590835990292,"Oříšky lískové vyloupané čerstvé,sušené","Nuts, edible: hazelnuts or filberts (corylus spp.), fresh or dried, shelled",0.2627167040053538,1615595777.0,286906168.0,ITA,0.17758536639205388,0.34696917409078226,0.4100128363022782,11.0,0.0034106569715303234,0.019205732098446903,1117.0,19.925080271138064,1692.0,30.181947912950406,11.0
473,CZE,80231,570048.0000000001,2022,1436,15,0,1.5726864950895576,-0.21454013678385447,0.260523727683443,1.3450586607221944,-0.03725608624494672,0.04920456373679444,"Ořechy vlašské nevyloupané čerstvé,sušené","Nuts, edible: walnuts, fresh or dried, in shell",0.26052372768344295,1204360809.0,83435624.0,FRA,0.06927793014892102,0.2023294624990426,0.4632196953567859,29.0,0.00047331995174545744,0.006832189569289973,1253.0,22.351052443810204,1592.0,28.39814484480913,29.0
474,CZE,80232,20738549.0,2022,1436,14,1,1.5726864950895576,-1.0143205063854843,0.37127357872131883,1.3450586607221944,-0.0,1.1246610767845668,"Ořechy vlašské vyloupané čerstvé,sušené","Nuts, edible: walnuts, fresh or dried, shelled",0.37127357872131855,1916934511.0,278034813.0,DEU,0.14504137277749704,0.25983506468709083,0.212207054401551,11.0,0.010818600677798534,0.07458975649930571,694.0,12.379593292900463,5280.0,94.18480199785944,11.0
475,CZE,80241,264100.0,2022,1436,14,0,1.5726864950895576,0.49371113780782167,0.26632147033941,1.3450586607221944,0.03788883980500299,0.10832676148101232,"Kaštany, ve skořápce, čerstvé nebo sušené","Nuts, edible: chestnuts (Castanea spp.), fresh or dried, in shell",0.26632147033941,253444701.0,112986397.0,ITA,0.44580295644058465,0.17284688397344905,0.288590751211397,21.0,0.0010420419087791462,0.0023374495250078646,1932.0,34.46307527648948,1845.0,32.91116660720657,21.0
476,CZE,80242,16628.0,2022,1436,16,0,1.5726864950895576,-0.47398177193574065,0.2627001465069121,1.3450586607221944,-0.10266561940481012,0.037921075367553,"Kaštany, bez skořápky, čerstvé nebo sušené","Nuts, edible: chestnuts (Castanea spp.), fresh or dried, shelled",0.26270014650691215,45583739.0,33073571.0,ITA,0.7255563436777313,0.17996565192137146,0.28846327356767437,34.0,0.00036477920339092853,0.0005027579271678888,1034.0,18.444523724580804,1691.0,30.164109882268995,34.0
477,CZE,80251,1471190.0,2022,1436,12,0,1.5726864950895576,-0.08305047249996213,0.24317333557892298,1.3450586607221944,-0.03596892233013521,0.06300070775260264,"Pistácie, ve skořápce, čerstvé nebo sušené","Nuts, edible: pistachios, fresh or dried, in shell",0.24317333557892293,2427582007.0,200722773.0,DEU,0.08268423988199382,0.4826195531629335,0.21859730370435562,24.0,0.0006060310200676158,0.007329462312679389,1367.0,24.384587941491258,855.0,15.25151623260792,24.0
478,CZE,80252,448609.0,2022,1436,17,0,1.5726864950895576,-0.9147460306552421,0.27096684394374027,1.3450586607221944,-0.18133541378782284,0.04664912540927795,"Pistácie, bez skořápky, čerstvé nebo sušené","Nuts, edible: pistachios, fresh or dried, shelled",0.2709668439437401,999712334.0,159097556.0,DEU,0.1591433361269303,0.18137052412773283,0.22191020839770254,31.0,0.0004487380866904459,0.0028197101908969614,752.0,13.414199072422406,2076.0,37.031751694612915,31.0
479,CZE,80261,11189.0,2022,1436,15,0,1.5726864950895576,-2.982055463566171,0.19116113767240622,1.3450586607221944,-0.493013367392005,0.00423609477776433,"Makadamové ořechy, ve skořápce, čerstvé nebo sušené","Nuts, edible: macadamia, fresh or dried, in shell",0.19116113767240622,274584602.0,1177293.0,ESP,0.004287541950367632,0.25708549934396685,0.25873023600129114,35.0,4.0748825383879316e-05,0.009504006224448799,68.0,1.2129860863360684,43.0,0.7670353193007492,35.0
480,CZE,80262,168143.0,2022,1436,18,0,1.5726864950895576,-2.7602619033921107,0.21716184386965426,1.3450586607221944,-0.37003001041452144,0.0316970481244678,"Makadamové ořechy, bez skořápky, čerstvé nebo sušené","Nuts, edible: macadamia, fresh or dried, shelled",0.21716184386965423,551455594.0,34835664.0,NLD,0.06317038829422048,0.20242424199077397,0.2871595730873392,37.0,0.0003049075969660034,0.004826748816959539,100.0,1.783803068141277,232.0,4.138423118087763,37.0
481,CZE,80270,5485.0,2022,1436,15,0,1.5726864950895576,-5.3821502722582855,0.16990445504141136,1.3450586607221944,-0.441033648841295,0.025159610006064623,"Kola ořechy (Cola spp.), čerstvé nebo sušené","Nuts, edible: kola nuts (Cola spp.), fresh or dried, whether or not shelled or peeled",0.1699044550414114,22663308.0,701890.0,ITA,0.03097032436747539,0.32285843431153916,0.21446868821912457,38.0,0.00024202115595834466,0.007814614825684936,2.0,0.03567606136282554,14.0,0.2497324295397788,38.0
482,CZE,80280,959.0,2022,1436,8,0,1.5726864950895576,-2.0040495202425608,0.17805873774469275,1.3450586607221944,-0.24439941271828655,0.00015271711957652194,"Arekové ořechy (Cola spp.), čerstvé nebo sušené","Nuts, edible: areca nuts, fresh or dried, whether or not shelled or peeled",0.17805873774469277,652801971.0,395711.0,DEU,0.0006061731085061322,0.2426233609094065,0.31214290132966205,39.0,1.4690519370383457e-06,0.002423485826777623,240.0,4.281127363539065,19.0,0.3389225829468427,39.0
483,CZE,80291,969625.0,2022,1436,8,0,1.5726864950895576,-1.7379338125879071,0.23310231614367838,1.3450586607221944,-0.20140320977646506,0.5383311337250342,"Piniové oříšky, ve skořápce, čerstvé nebo sušené","Nuts, edible: pine nuts, fresh or dried, in shell",0.23310231614367838,187242694.0,24759487.0,PRT,0.1322320592118804,0.3135112085112556,0.13867799400538913,13.0,0.0051784396992279975,0.039161756461270784,332.0,5.92222618622904,558.0,9.953621120228327,13.0
484,CZE,80292,19818048.0,2022,1436,12,1,1.5726864950895576,-0.03842464045773888,0.3397915297065391,1.3450586607221944,0.0,2.763183507964328,"Piniové oříšky, bez skořápky, čerstvé nebo sušené","Nuts, edible: pine nuts, fresh or dried, shelled",0.3397915297065391,745592828.0,130856375.0,DEU,0.1755064830103221,0.24259020944045925,0.24417186955325207,6.0,0.02658025567810317,0.15144885375282632,1404.0,25.04459507670353,4423.0,78.89760970388869,6.0
485,CZE,80299,830653.0,2022,1436,11,0,1.5726864950895576,-2.2784324238930136,0.2321848205530347,1.3450586607221944,-0.1500562208097678,0.06352145614608053,"Skořápkové ovoce, též bez skořápky nebo vyloupané, čerstvé nebo sušené (kromě kokosových ořechů, para a kešú ořechů, man","Nuts, edible: n.e.c. in heading 0801 and 0802, fresh or dried, whether or not shelled or peeled",0.23218482055303472,1359407829.0,110227174.0,NLD,0.08108469853457052,0.3020720564991279,0.19484289694684956,34.0,0.0006110403237938098,0.00753582778054348,175.0,3.121655369247235,530.0,9.45415626114877,34.0
486,CZE,80310,59791.0,2022,1436,33,0,1.5726864950895576,-1.900028591670366,0.2721508897261389,1.3450586607221944,-0.5040847994136687,0.004605504908091645,"Plantejny, čerstvé nebo sušené","Fruit, edible: plantains, fresh or dried",0.27215088972613877,1349612654.0,175654603.0,NLD,0.13015186429928063,0.14419825426276447,0.134701348371299,69.0,4.430234098857227e-05,0.00034038959969639966,274.0,4.887620406707099,2131.0,38.012843382090615,69.0
487,CZE,80390,36447924.99999999,2022,1436,35,0,1.5726864950895576,-2.2664425318797456,0.25655264803925737,1.3450586607221944,-0.4969523147910749,0.3000121389978069,"Banány, čerstvé nebo sušené","Fruit, edible: bananas, other than plantains, fresh or dried",0.25655264803925737,12629453417.0,1641658251.0,NLD,0.12998648451327513,0.08864849807238463,0.14754817245961155,33.0,0.0028859463506899596,0.022201895539341453,180.0,3.2108455226542985,1413.0,25.20513735283625,33.0
488,CZE,80410,854305.0000000001,2022,1436,18,0,1.5726864950895576,-1.711104407866006,0.23430641423716633,1.3450586607221944,-0.3054016523330047,0.041442270533263256,"Datle čerstvé,sušené","Fruit, edible: dates, fresh or dried",0.2343064142371664,2142989192.0,113531376.0,FRA,0.052978044137517985,0.09322928930935884,0.19302615670492473,40.0,0.00039865110061647015,0.0075248361298818406,342.0,6.100606493043168,592.0,10.560114163396362,40.0
489,CZE,80420,756704.0,2022,1436,21,0,1.5726864950895576,-1.2992594004357216,0.28452345278755775,1.3450586607221944,-0.33614310813939335,0.123638633576289,"Fíky čerstvé,sušené","Fruit, edible: figs, fresh or dried",0.28452345278755775,636242106.0,128391970.0,DEU,0.20179734850808506,0.2666575605837755,0.12958485180022639,33.0,0.00118933342019335,0.00589370191920881,531.0,9.471994291830182,2641.0,47.11023902961113,33.0
490,CZE,80430,964723.0,2022,1436,23,0,1.5726864950895576,-2.9651418564659875,0.24000029027000486,1.3450586607221944,-0.4814954736976894,0.042151219495523376,"Ananas čerstvý,sušený","Fruit, edible: pineapples, fresh or dried",0.2400002902700049,2379266352.0,266160649.0,NLD,0.11186668898009952,0.3069949800240756,0.2195672955673453,47.0,0.0004054707869041473,0.0036245891480374322,70.0,1.2486621476988942,743.0,13.25365679628969,47.0
491,CZE,80440,3255577.0,2022,1436,25,0,1.5726864950895576,-1.6012575993729135,0.2532226473385898,1.3450586607221944,-0.3924356147943507,0.04486662453603236,"Avocato čerstvé,sušené","Fruit, edible: avocados, fresh or dried",0.25322264733858985,7543191759.0,1420348393.0,NLD,0.18829541106459893,0.24028881781277303,0.3481532203043954,38.0,0.00043159144086661686,0.0022920974994900425,389.0,6.9389939350695675,1250.0,22.297538351765965,38.0
492,CZE,80450,1459460.0,2022,1436,44,0,1.5726864950895576,-2.4247620727895063,0.2376499117059846,1.3450586607221944,-0.6139995336721288,0.04076407050073505,"Kvajava,mango,mangostany čerstvé,sušené","Fruit, edible: guavas, mangoes and mangosteens, fresh or dried",0.23764991170598457,3721904510.0,465359755.0,NLD,0.12503269596242275,0.08049591293093213,0.2950384909045675,55.0,0.00039212720156541576,0.0031361972846147817,154.0,2.7470567249375666,670.0,11.951480556546558,55.0
493,CZE,80510,2397788.0,2022,1436,28,0,1.5726864950895576,-1.1983358882501345,0.24909216360794767,1.3450586607221944,-0.431592622823032,0.0488346661390597,"Pomeranče čerstvé,sušené","Fruit, edible: oranges, fresh or dried",0.24909216360794773,5104264056.0,1893512458.0,ESP,0.37096679114282877,0.12794678001178186,0.4577360041828114,50.0,0.0004697617469812185,0.0012663175200508768,582.0,10.381733856582233,1079.0,19.247235105244382,50.0
494,CZE,80521,2620360.0,2022,1436,20,0,1.5726864950895576,-0.7278179926942063,0.24417121306416867,1.3450586607221944,-0.3570611380279994,0.08633401488747618,"Mandarinky (včetně tangerinek a satsum), čerstvé nebo sušené; ne: klementinky","Fruit, edible: mandarins (including tangerines and satsumas), fresh or dried",0.24417121306416872,3155219646.0,607845207.9999999,ESP,0.19264750990334062,0.10492670805284242,0.51172449286103,36.0,0.0008304841798642883,0.00431090015272441,871.0,15.536924723510525,900.0,16.054227613271497,36.0
495,CZE,80522,412250.0,2022,1436,19,0,1.5726864950895576,-0.8759284146982413,0.27274137127918596,1.3450586607221944,-0.2722427202950583,0.026224045418337245,"Klementinky včetně monreale, čerstvé nebo sušené","Fruit, edible: clementines, fresh or dried",0.2727413712791861,1634223871.0,1201745659.0,ESP,0.7353617092036713,0.3522425363512191,0.6108232788391823,42.0,0.0002522604199556451,0.0003430426371109529,786.0,14.020692115590439,2159.0,38.512308241170174,42.0
496,CZE,80529,39394.0,2022,1436,18,0,1.5726864950895576,-0.40736283694747233,0.27383610469499703,1.3450586607221944,-0.3519155432009926,0.008566157626704485,"Wilkingy a podobné citrusové hybridy, čerstvé nebo sušené","Fruit, edible: tangelos, wilkings and similar citrus hybrid, fresh or dried",0.273836104694997,478073414.0,194702688.0,ESP,0.4072652490146628,0.15314014235413045,0.5223137087169308,51.0,8.240157023247479e-05,0.00020232899917642638,1094.0,19.514805565465572,2208.0,39.3863717445594,51.0
497,CZE,80540,1982877.0,2022,1436,25,0,1.5726864950895576,-0.7865703245070987,0.2610190345899797,1.3450586607221944,-0.3160130148487681,0.2560918876596444,"Grapefruity (vč.pomel) čerstvé,sušené","Fruit, edible: grapefruit and pomelos, fresh or dried",0.26101903458997977,804915940.0,182019589.0,ESP,0.22613490422366342,0.10319833789050736,0.26431209575438913,30.0,0.0024634584823851296,0.01089375605611328,834.0,14.876917588298252,1618.0,28.861933642525866,30.0
498,CZE,80550,7032250.999999999,2022,1436,35,0,1.5726864950895576,-1.3508508557715837,0.26056562849318654,1.3450586607221944,-0.4978976440281459,0.18381987137563527,Citrony a limety čerstvé,"Fruit, edible: lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia, Citrus latifolia), fresh or dried",0.26056562849318676,3976971508.0,1326048077.0,ESP,0.33343162613374194,0.120220910756054,0.44082227341833763,27.0,0.0017682427409535263,0.005303164434210781,506.0,9.026043524794861,1598.0,28.505173028897612,27.0
499,CZE,80590,1133443.0000000002,2022,1436,37,1,1.5726864950895576,-1.6078386419909538,0.2835307257434677,1.3450586607221944,-0.0,1.44816379163139,"Plody citrusové ostatní čerstvé,sušené","Fruit, edible: citrus fruit n.e.c. in heading no. 0805, fresh or dried",0.2835307257434678,81364053.0,34419673.0,ESP,0.4230329209386853,0.056518369769152324,0.18629772961435004,19.0,0.013930513023976328,0.032930092043582174,385.0,6.867641812343918,2600.0,46.37887977167321,19.0
500,CZE,80610,3770160.9999999995,2022,1436,24,0,1.5726864950895576,-0.9074951670419477,0.25361754035451267,1.3450586607221944,-0.346757625403317,0.04295410406122441,Hrozny vinné čerstvé,"Fruit, edible: grapes, fresh",0.25361754035451284,9124431301.0,1884816870.0,ITA,0.20656814740809457,0.07517148589644994,0.26672205024035656,46.0,0.0004131940803353745,0.0020002797407049945,758.0,13.521227256510882,1273.0,22.707813057438457,46.0
501,CZE,80620,1296697.0,2022,1436,17,0,1.5726864950895576,-1.2883964325867476,0.2322348933256555,1.3450586607221944,-0.24967603033070204,0.08110061235966451,Hrozny vinné sušené,"Fruit, edible: grapes, dried",0.23223489332565553,1662129841.0,125510627.0,GRC,0.07551192686877463,0.1342854060121546,0.16283662459026407,32.0,0.000780141820460824,0.010331372179345419,534.0,9.52550838387442,534.0,9.52550838387442,32.0
502,CZE,80711,3050692.0,2022,1436,38,0,1.5726864950895576,-1.8288700832620814,0.2727426532278397,1.3450586607221944,-0.5515495916872222,0.13036289776165816,Vodní melouny,"Fruit, edible: watermelons, fresh",0.2727426532278396,2432735718.0,983738461.0,ESP,0.40437539257603816,0.10190797064500026,0.34403511982245827,43.0,0.001254017021835826,0.003101121000086628,296.0,5.280057081698181,2160.0,38.53014627185159,43.0
503,CZE,80719,780236.0,2022,1436,27,0,1.5726864950895576,-1.5822906399616266,0.2682654444133546,1.3450586607221944,-0.39455222888174685,0.04807610305267245,Ostatní melouny,"Fruit, edible: melons, other than watermelons, fresh",0.2682654444133545,1687125157.0,584935270.0,ESP,0.34670532151871647,0.09362511213330368,0.4212360888838006,47.0,0.0004624648010034978,0.0013338843458695865,399.0,7.117374241883696,1953.0,34.83767392079915,47.0
504,CZE,80720,334691.00000000006,2022,1436,25,0,1.5726864950895576,-2.2202270564564737,0.2482314379139275,1.3450586607221944,-0.5001012006084705,0.09841131065022377,Papáje čerstvé,"Fruit, edible: papaws (papayas), fresh",0.2482314379139275,353548983.0,33951229.0,ESP,0.09602977418266255,0.19669610746752283,0.25740725750981786,35.0,0.0009466609044099557,0.009857993653189994,188.0,3.3535497681056015,1052.0,18.765608276846237,35.0
505,CZE,80810,11381549.0,2022,1436,28,0,1.5726864950895576,-0.270336078964428,0.2977255160041319,1.3450586607221944,-0.24283030485230608,0.167531100598182,Jablka čerstvá,"Fruit, edible: apples, fresh",0.2977255160041318,7062468192.0,2263548780.0,ITA,0.3205039256055031,0.08306895226243693,0.22545273620765102,33.0,0.0016115540191589722,0.005028188082608937,1203.0,21.459150909739567,3200.0,57.08169818052087,33.0
506,CZE,80830,1830163.0,2022,1436,20,0,1.5726864950895576,0.33643357051442296,0.28512623649111385,1.3450586607221944,-0.11127789497462452,0.06973293092894939,"Hrušky, čerstvé","Fruit, edible: pears, fresh",0.28512623649111385,2728364724.0,1121529956.0,NLD,0.41106306137683374,0.10980865890922656,0.2331141946889137,32.0,0.0006707911826820702,0.0016318449544828744,1778.0,31.71601855155191,2668.0,47.59186585800927,32.0
507,CZE,80840,1653.0,2022,1436,22,0,1.5726864950895576,-0.513991757325508,0.29255896076423804,1.3450586607221944,-0.3074080410742442,0.006042529837344306,"Kdoule, čerstvé","Fruit, edible: quinces, fresh",0.292558960764238,28438365.0,9726077.0,NLD,0.34200549152526877,0.2914124857051085,0.16786326297445966,50.0,5.8125704484065806e-05,0.0001699554712552656,1007.0,17.962896896182663,2980.0,53.15733143061006,50.0
508,CZE,80910,907684.0,2022,1436,25,0,1.5726864950895576,-0.7323538056920278,0.29357826572525025,1.3450586607221944,-0.2819972473725893,0.20152743643199855,Meruňky čerstvé,"Fruit, edible: apricots, fresh",0.2935782657252502,468221200.0,282292493.0,ESP,0.6029041252296992,0.1427485806170085,0.29147868773774377,32.0,0.0019385794577434768,0.0032154025434888204,866.0,15.44773457010346,3029.0,54.03139493399929,32.0
509,CZE,80921,1970214.0,2022,1436,28,1,1.5726864950895576,0.17188964654333647,0.35410662861693487,1.3450586607221944,-0.0,2.3310803853659197,"Višeň obecná, čerstvá","Fruit, edible: sour cherries (Prunus cerasus), fresh",0.3541066286169349,87863141.0,33930912.0,HUN,0.3861791373927777,0.06817946106530073,0.14930176820910274,15.0,0.022423669101472254,0.05806545960214686,1613.0,28.772743489118803,4822.0,86.01498394577239,15.0
510,CZE,80929,190437.0,2022,1436,16,0,1.5726864950895576,-1.3916814564099766,0.24642064797639926,1.3450586607221944,-0.26891828639756454,0.004181090890487844,"Třešně a višně, čerstvé, ne: višeň obecná","Fruit, edible: cherries, other than sour cherries (Prunus cerasus), fresh",0.2464206479763992,4734916196.0,303741249.0,ESP,0.06414923441656623,0.3192998025307818,0.20448783516165098,52.0,4.0219719234076175e-05,0.0006269711493811629,480.0,8.56225472707813,988.0,17.62397431323582,52.0
511,CZE,80930,1924437.0,2022,1436,24,0,1.5726864950895576,-1.1401716881071646,0.263702249952111,1.3450586607221944,-0.40572882267766097,0.08193229865556073,"Broskve vč nektarinek,čerstvé","Fruit, edible: peaches, including nectarines, fresh",0.263702249952111,2441738398.0,1421849624.0,ESP,0.5823103839316369,0.18087360835104538,0.47497971451658294,36.0,0.000788142170175267,0.0013534743530656235,620.0,11.05957902247592,1729.0,30.841955048162685,36.0
512,CZE,80940,327878.99999999994,2022,1436,32,0,1.5726864950895576,-1.146713273516813,0.28317079281922763,1.3450586607221944,-0.3796999392068054,0.03332094017608819,"Švestky,trnky čerstvé","Fruit, edible: plums and sloes, fresh",0.2831707928192275,1022932387.0,297874691.0,ESP,0.29119685209458523,0.10856196685218664,0.29051612959515233,51.0,0.000320528516025957,0.0011007279567769655,616.0,10.988226899750266,2589.0,46.18266143417767,51.0
513,CZE,81010,1082833.0,2022,1436,17,0,1.5726864950895576,-0.5750845813761892,0.25373844191151645,1.3450586607221944,-0.15491408150477667,0.029709946973585626,Jahody čerstvé,"Fruit, edible: strawberries, fresh",0.2537384419115164,3788874149.0,1528065713.0,ESP,0.40330337005342426,0.17139582680369997,0.30807837007486544,45.0,0.000285792812697617,0.0007086298650560717,971.0,17.3207277916518,1277.0,22.77916518016411,45.0
514,CZE,81020,1951818.0,2022,1436,18,0,1.5726864950895576,-0.9455776080409998,0.28256836456258244,1.3450586607221944,-0.2534588654179565,0.08560606366752305,"Maliny,moruše,ostružiny,maliny ostruž.čerstvé","Fruit, edible: raspberries, blackberries, mulberries, and loganberries, fresh",0.28256836456258244,2370202026.0,1110872299.0,ESP,0.46868253710622726,0.15258043944293373,0.2398709039795145,22.0,0.0008234817026521266,0.0017570138365652053,729.0,13.003924366749912,2559.0,45.64752051373529,22.0
515,CZE,81030,482921.0,2022,1436,21,0,1.5726864950895576,0.33378055027702574,0.3057673490274136,1.3450586607221944,-0.05175406010413759,0.5943892341489126,"Černý, bílý nebo červený rybíz a angrešt","Fruit, edible: black, white or red currants and gooseberries, fresh",0.3057673490274136,84460905.0,53408379.0,NLD,0.6323443846593877,0.14633508087938812,0.2812789004348759,17.0,0.005717686780647212,0.009042045631079722,1773.0,31.626828398144845,3492.0,62.2904031394934,17.0
516,CZE,81040,2564478.0,2022,1436,19,0,1.5726864950895576,-0.015669957145204177,0.29231237420118145,1.3450586607221944,-0.17411846383727633,0.05160643832599339,"Brusinky,borůvky aj druhu Vaccinium čerstvé","Fruit, edible: cranberries, bilberries and other fruits of the genus vaccinium, fresh",0.2923123742011815,5165896074.0,1268110442.0,ESP,0.24547734291102194,0.12671555771486284,0.24775699505669027,31.0,0.0004964246208720768,0.002022282850975846,1427.0,25.454869782376026,2971.0,52.99678915447734,31.0
517,CZE,81050,1436647.0,2022,1436,9,0,1.5726864950895576,0.6982287938001934,0.25020100788171495,1.3450586607221944,0.05091986594545083,0.0407463143011798,Kiwi,"Fruit, edible: kiwifruit, fresh",0.25020100788171495,3665323518.0,1447179785.0,ITA,0.39483002738859463,0.2833953819316456,0.25801726794820523,25.0,0.0003919563970123742,0.000992721854527563,2164.0,38.60149839457724,1122.0,20.01427042454513,25.0
518,CZE,81060,436642.0,2022,1436,3,0,1.5726864950895576,0.47530793447769265,0.19640849319253334,1.3450586607221944,-0.026150434815199484,0.0103001982726767,Duriany čerstvé,"Fruit, edible: durians, fresh",0.1964084931925333,4406872614.0,1667259.0,NLD,0.0003783315620931175,0.6940248849165639,0.24091736642327616,9.0,9.908205619850486e-05,0.26189212353929414,1916.0,34.177666785586865,60.0,1.0702818408847663,9.0
519,CZE,81070,943194.0,2022,1436,20,0,1.5726864950895576,-0.809867675471253,0.2612878288998946,1.3450586607221944,-0.23829343343979617,0.2162269665753185,"Tomely, čerstvé","Fruit, edible: persimmons, fresh",0.26128782889989466,453462886.0,225861378.0,ESP,0.49808128729635437,0.2420278273786668,0.6837534413660625,29.0,0.0020799805874300373,0.004175986210444532,817.0,14.573671066714237,1632.0,29.111666072065645,29.0
520,CZE,81090,2779154.0,2022,1436,50,0,1.5726864950895576,-2.3168528692948427,0.23997409054752822,1.3450586607221944,-0.5983921049430505,0.07836510880092523,Ovoce ostatní čerstvé,"Fruit, edible: fruits n.e.c. in heading no. 0801 to 0810, fresh",0.2399740905475281,3686722470.0,434012813.0,ESP,0.11772321256392267,0.10905836561377524,0.19639431136812724,60.0,0.0007538278301702487,0.006403391597565577,171.0,3.050303246521584,739.0,13.182304673564039,60.0
521,CZE,81110,2203923.0,2022,1436,23,0,1.5726864950895576,-0.2841009179796894,0.2882884022290924,1.3450586607221944,-0.3057807724388976,0.15805906490688662,"Jahody,i vařené,zmrazené,i slazené","Fruit, edible: strawberries, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",0.2882884022290924,1449531251.0,362584679.0,POL,0.2501392631237586,0.10462816564238131,0.20345005720415438,29.0,0.0015204384165429766,0.006078367696280956,1193.0,21.280770602925436,2812.0,50.160542276132716,29.0
522,CZE,81120,9814672.0,2022,1436,25,0,1.5726864950895576,0.031041776408282692,0.32245163665705223,1.3450586607221944,-0.1753752272428052,0.552691803474906,"Maliny,ostružiny,rybíz ap,i vařené,zmraz,slaz","Fruit, edible: raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries, uncooked or cooked, whether or not containing added sugar or other sweetening matter",0.3224516366570522,1846049493.0,734899004.0,POL,0.3980927958793356,0.1145394107206534,0.22274357410577342,20.0,0.005316581184424398,0.013355130360198447,1469.0,26.204067070995364,3994.0,71.24509454156261,20.0
523,CZE,81190,11791134.0,2022,1436,47,0,1.5726864950895576,-0.27309117027912033,0.3074318667297234,1.3450586607221944,-0.3897562734147925,0.26709369882760414,"Ovoce ost,ořechy,i vařené,zmrazené,slazené","Fruit, edible: fruit and nuts n.e.c. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter",0.3074318667297234,4589258347.0,1095535525.0,POL,0.23871733560525135,0.05173441220550713,0.10363162182978548,44.0,0.0025692896560743565,0.010762895160337224,1201.0,21.42347484837674,3555.0,63.414199072422406,44.0
524,CZE,81210,20539.0,2022,1436,16,0,1.5726864950895576,-0.3808167484786604,0.2816684368816483,1.3450586607221944,-0.1388337857365252,0.022522791143278965,"Třešně,višně prozatim.konzerv,nevh.k požívání","Fruit, edible: cherries, provisionally preserved, but unsuitable in that state for immediate consumption",0.28166843688164817,94799852.0,74623978.0,ITA,0.7871739926345033,0.13230399940076737,0.19673937150840357,32.0,0.0002166564563834973,0.0002752332500955658,1118.0,19.94291830181948,2530.0,45.13021762397431,32.0
525,CZE,81290,100215.0,2022,1436,29,0,1.5726864950895576,-1.8568488817648945,0.2525575481324753,1.3450586607221944,-0.5396183633132513,0.0847547284199569,"Ovoce ost,ořechy prozat.konzerv,nevh.k požív","Fruit, edible: fruit and nuts n.e.c. in heading no. 0812, provisionally preserved, but unsuitable in that state for immediate consumption",0.2525575481324752,122919099.0,35693204.0,ESP,0.29037964230440705,0.14976146256113843,0.3198787437804693,53.0,0.0008152923411845055,0.0028076773382406353,288.0,5.137352836246879,1222.0,21.798073492686406,53.0
526,CZE,81310,626243.0,2022,1436,13,0,1.5726864950895576,-1.6416305386815389,0.22883403785675566,1.3450586607221944,-0.31805232799094535,0.12364925306518752,Meruňky sušené,"Fruit, edible: apricots, dried",0.22883403785675568,526504347.0,46317324.0,FRA,0.08797139902816414,0.576504006071941,0.14329408958213855,27.0,0.0011894355736439912,0.01352070771618844,374.0,6.671423474848377,442.0,7.884409561184445,27.0
527,CZE,81320,937490.0,2022,1436,18,0,1.5726864950895576,-1.4426796678866474,0.271764615462575,1.3450586607221944,-0.14658273238049238,0.1389646503357258,Švestky sušené,"Fruit, edible: prunes, dried",0.271764615462575,701314598.0,114648323.0,FRA,0.1634763105273334,0.21285411459332873,0.19557661002654614,30.0,0.0013367609952416818,0.008177093004666104,464.0,8.276846236175526,2107.0,37.584730645736705,30.0
528,CZE,81330,323423.0,2022,1436,25,0,1.5726864950895576,-0.2323096731440769,0.303590605192146,1.3450586607221944,-0.2321436551488254,0.17514038791186878,Jablka sušená,"Fruit, edible: apples, dried",0.3035906051921461,191970797.0,64914338.0,POL,0.33814694221434105,0.09099934655595654,0.14116076306730535,34.0,0.0016847510405449846,0.004982304525696619,1235.0,22.029967891544775,3424.0,61.07741705315733,34.0
